"code","name","years","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Hx","Hx_f","Hx_m","Total","Male","Female","best_practice","best_practice_alt"
"SWE","Sweden","(1795,1800]",1798,83,0.21253,0.203788,0.227046,0.03692,0.044378,0.029166,3.91,4.068,3.654,0.847098626176039,0.841111891507869,0.84841382446015,1508.588,567.348,941.24,1,1
"SWE","Sweden","(1795,1800]",1798,84,0.227744,0.217382,0.245258,0.030144,0.03653,0.023494,3.706,3.864,3.444,0.856497727922387,0.848888306895267,0.86030977381388,1180.314,438.66,741.654,1,1
"SWE","Sweden","(1795,1800]",1798,85,0.242394,0.23087,0.26235,0.024294,0.029728,0.018628,3.514,3.67,3.25,0.865416883930152,0.856484700144146,0.871041627137496,914.592,334.994,579.598,1,1
"SWE","Sweden","(1795,1800]",1798,86,0.258226,0.244196,0.283434,0.019306,0.023872,0.014534,3.328,3.48,3.064,0.875323413239506,0.865246135185785,0.882720036451732,704.764,253.258,451.506,1,1
"SWE","Sweden","(1795,1800]",1798,87,0.27679,0.2617,0.304926,0.015118,0.01892,0.011138,3.152,3.294,2.894,0.885402073958839,0.875732476181116,0.892923977600052,537.938,189.302,348.636,1,1
"SWE","Sweden","(1795,1800]",1798,88,0.296042,0.279982,0.327254,0.011642,0.014756,0.008376,2.986,3.122,2.732,0.895510798713198,0.88524559802347,0.903826526080395,403.75,138.512,265.238,1,1
"SWE","Sweden","(1795,1800]",1798,89,0.315914,0.29901,0.350338,0.00881,0.011316,0.006174,2.834,2.96,2.586,0.904206660447645,0.894643382507412,0.912477323523771,294.538,97.326,197.212,1,1
"SWE","Sweden","(1795,1800]",1798,90,0.336342,0.31874,0.374078,0.006548,0.008528,0.004458,2.692,2.808,2.45,0.912385635452725,0.903749537983206,0.920323059889026,204.656,64.854,139.802,1,1
"SWE","Sweden","(1795,1800]",1798,91,0.357252,0.339128,0.398364,0.004776,0.006312,0.003154,2.564,2.668,2.326,0.91820897760071,0.9116337054025,0.926233503196237,141.472,43.534,97.938,1,1
"SWE","Sweden","(1795,1800]",1798,92,0.378564,0.360106,0.423082,0.00342,0.004584,0.002184,2.44,2.54,2.21,0.924899232451963,0.917710422449044,0.931318449692396,95.616,28.494,67.122,1,1
"SWE","Sweden","(1795,1800]",1798,93,0.400202,0.381612,0.448104,0.002402,0.00327,0.00148,2.328,2.418,2.104,0.92920249821608,0.923930129953801,0.934475008930504,63.142,18.158,44.984,1,1
"SWE","Sweden","(1795,1800]",1798,94,0.422086,0.403568,0.473312,0.001654,0.002286,0.00098,2.222,2.306,2.006,0.93299735499952,0.928383725920278,0.936230808256976,40.718,11.236,29.482,1,1
"SWE","Sweden","(1795,1800]",1798,95,0.444128,0.42589,0.498562,0.001114,0.001566,0.000632,2.13,2.2,1.918,0.931723722203474,0.931919266980299,0.934282689001069,25.434,6.72,18.714,1,1
"SWE","Sweden","(1795,1800]",1798,96,0.466254,0.448484,0.523734,0.000736,0.001052,0.000398,2.04,2.106,1.836,0.929182326738604,0.931298165344447,0.928391326129097,15.33,3.808,11.522,1,1
"SWE","Sweden","(1795,1800]",1798,97,0.488388,0.47127,0.548702,0.000476,0.000692,0.000244,1.958,2.016,1.764,0.920797678558063,0.928945799979408,0.912279769908139,8.852,1.962,6.89,1,1
"SWE","Sweden","(1795,1800]",1798,98,0.510452,0.494144,0.573348,0.000304,0.000446,0.000148,1.882,1.93,1.694,0.907502949098266,0.923792247691166,0.888169636574603,4.622,0.754,3.868,1,1
"SWE","Sweden","(1795,1800]",1798,99,0.532382,0.517006,0.597556,0.000188,0.00028,8.6e-05,1.814,1.86,1.632,0.885497822565676,0.906498699817851,0.84391180918587,2.136,0.184,1.952,1,1
"SWE","Sweden","(1795,1800]",1798,100,0.554106,0.539766,0.621232,0.000114,0.000174,4.8e-05,1.746,1.786,1.572,0.853674592624032,0.885400242717568,0.750519561018605,0.774,0,0.774,1,1
"SWE","Sweden","(1795,1800]",1798,101,0.575558,0.562334,0.644282,6.8e-05,0.000106,3e-05,1.688,1.722,1.522,0.805122614053349,0.855754781645364,0.64325434734926,0.108,0,0.108,1,1
"SWE","Sweden","(1795,1800]",1798,102,0.596686,0.58461,0.666626,4e-05,6e-05,1.6e-05,1.634,1.662,1.472,0.748220280667099,0.801684361512596,0.499743165597007,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,103,0.61743,0.606518,0.688194,2e-05,3.6e-05,6e-06,1.586,1.608,1.432,0.623943756648295,0.728006985408941,0,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,104,0.637738,0.627972,0.708938,1.2e-05,2e-05,6e-06,1.536,1.558,1.392,0.464047972983513,0.635653886555592,0,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,105,0.657558,0.648904,0.728806,6e-06,1e-05,0,1.492,1.512,1.358,0.181172970557714,0.484809911044526,NA,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,106,0.676852,0.669254,0.747774,4e-06,4e-06,0,1.454,1.47,1.324,0,0,NA,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,107,0.695566,0.688962,0.765812,0,4e-06,0,1.418,1.432,1.296,NA,0,NA,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,108,0.713682,0.707988,0.78292,0,0,0,1.388,1.398,1.27,NA,NA,NA,0,0,0,1,1
"SWE","Sweden","(1795,1800]",1798,109,0.73115,0.726286,0.799086,0,0,0,1.362,1.372,1.246,NA,NA,NA,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,0,0.222408,0.204712,0.23969,1,1,1,39.616,41.144,38.106,0.640439246829949,0.614140141215758,0.665332244840958,61175.4,30939,30236.4,1,1
"SWE","Sweden","(1800,1805]",1803,1,0.051928,0.049682,0.054178,0.80741,0.820568,0.794858,47.98,49.056,46.854,0.438707469593041,0.427882332674094,0.448671714796366,58014.192,28937.208,29076.984,1,1
"SWE","Sweden","(1800,1805]",1803,2,0.033858,0.032066,0.03567,0.766644,0.780922,0.753006,49.504,50.518,48.428,0.395461597928105,0.386562084803166,0.403552502905935,60064.708,29844.392,30220.316,1,1
"SWE","Sweden","(1800,1805]",1803,3,0.02068,0.019984,0.021394,0.741184,0.756368,0.726656,50.19,51.144,49.166,0.369334957068051,0.361954808388392,0.375917071944933,63704.576,31565.354,32139.222,1,1
"SWE","Sweden","(1800,1805]",1803,4,0.015554,0.015538,0.015566,0.726078,0.741492,0.711326,50.226,51.166,49.216,0.355946971760562,0.348994888086131,0.362084067817833,55744.924,27851.646,27893.278,1,1
"SWE","Sweden","(1800,1805]",1803,5,0.01358,0.013542,0.013612,0.714962,0.730164,0.70041,50.006,50.96,48.98,0.347487210075957,0.340294137082376,0.353873703808169,48516.916,24397.666,24119.25,1,1
"SWE","Sweden","(1800,1805]",1803,6,0.010768,0.010484,0.01105,0.705398,0.720432,0.691014,49.68,50.648,48.646,0.340905963510267,0.333465295299827,0.34750323322142,48628.52,24393.622,24234.898,1,1
"SWE","Sweden","(1800,1805]",1803,7,0.008506,0.00807,0.008938,0.69789,0.712964,0.683466,49.216,50.178,48.178,0.337013388168266,0.329591648923919,0.343656506165174,48952.08,24519.728,24432.352,1,1
"SWE","Sweden","(1800,1805]",1803,8,0.006858,0.00637,0.007342,0.691996,0.707244,0.677406,48.628,49.578,47.606,0.335425218431157,0.328142546810505,0.34189734012387,49233.082,24670.492,24562.59,1,1
"SWE","Sweden","(1800,1805]",1803,9,0.005838,0.005388,0.006284,0.68726,0.702736,0.67245,47.962,48.892,46.954,0.335487795481247,0.328421832321266,0.341778680388963,49538.406,24871.892,24666.514,1,1
"SWE","Sweden","(1800,1805]",1803,10,0.005332,0.004988,0.005676,0.68325,0.698946,0.668232,47.24,48.154,46.248,0.336700838049951,0.329799685210331,0.342826337158935,49762.884,25048.426,24714.458,1,1
"SWE","Sweden","(1800,1805]",1803,11,0.005166,0.004928,0.005398,0.679604,0.695454,0.664444,46.488,47.392,45.508,0.338574812804015,0.331723746071595,0.344640122727252,48305.32,24366.664,23938.656,1,1
"SWE","Sweden","(1800,1805]",1803,12,0.005092,0.004952,0.005228,0.6761,0.692034,0.660864,45.726,46.626,44.75,0.34077504642728,0.33385756377099,0.346913468267372,46707.096,23581.64,23125.456,1,1
"SWE","Sweden","(1800,1805]",1803,13,0.005112,0.005058,0.005162,0.672666,0.68862,0.657414,44.958,45.852,43.982,0.343217095705174,0.336177043738895,0.349529802207284,44958.348,22701.916,22256.432,1,1
"SWE","Sweden","(1800,1805]",1803,14,0.00522,0.005254,0.005188,0.669238,0.685146,0.654026,44.186,45.08,43.208,0.345835483944824,0.338554056363129,0.352407496513784,43200.046,21809.552,21390.494,1,1
"SWE","Sweden","(1800,1805]",1803,15,0.005402,0.005512,0.005294,0.665754,0.68156,0.650644,43.412,44.314,42.43,0.348563642803282,0.340911264009149,0.355489097842009,41818.24,21124.798,20693.442,1,1
"SWE","Sweden","(1800,1805]",1803,16,0.005512,0.00559,0.005434,0.662166,0.677816,0.647204,42.646,43.558,41.65,0.351279740421097,0.343172360375675,0.358706299913043,41689.45,20837.89,20851.56,1,1
"SWE","Sweden","(1800,1805]",1803,17,0.005704,0.005702,0.005712,0.658524,0.674036,0.643698,41.88,42.798,40.876,0.354101956783287,0.345567272862555,0.361990821023353,41560.79,20527.81,21032.98,1,1
"SWE","Sweden","(1800,1805]",1803,18,0.006006,0.005862,0.006162,0.654774,0.6702,0.640028,41.114,42.04,40.106,0.356984406889175,0.348036235424938,0.365266900395414,41282.182,20141.024,21141.158,1,1
"SWE","Sweden","(1800,1805]",1803,19,0.006406,0.006058,0.00678,0.650852,0.66628,0.636098,40.36,41.284,39.352,0.359762392354151,0.350557275815315,0.368327799096873,41137.238,19811.674,21325.564,1,1
"SWE","Sweden","(1800,1805]",1803,20,0.006846,0.006256,0.007498,0.646694,0.662258,0.631798,39.614,40.53,38.614,0.362403497314475,0.353117535196412,0.371050730257257,41091.242,19532.844,21558.398,1,1
"SWE","Sweden","(1800,1805]",1803,21,0.007304,0.006598,0.008082,0.642282,0.658128,0.627074,38.884,39.782,37.902,0.364809135255256,0.355679892974599,0.373264090442854,40513.896,19330.464,21183.432,1,1
"SWE","Sweden","(1800,1805]",1803,22,0.007646,0.00689,0.00847,0.637608,0.653804,0.622028,38.164,39.042,37.206,0.36701609179898,0.358141757298804,0.375142742458752,39938.66,19130.402,20808.258,1,1
"SWE","Sweden","(1800,1805]",1803,23,0.007878,0.007134,0.008682,0.632748,0.649314,0.616778,37.454,38.31,36.516,0.369091650259504,0.360527514616862,0.376891829304939,39305,18879.758,20425.242,1,1
"SWE","Sweden","(1800,1805]",1803,24,0.008,0.007328,0.008728,0.62778,0.644698,0.611442,36.748,37.58,35.83,0.37116952465058,0.362932752163027,0.378648346245583,38601.7,18551.83,20049.87,1,1
"SWE","Sweden","(1800,1805]",1803,25,0.008078,0.00751,0.008692,0.622774,0.639986,0.606126,36.036,36.852,35.14,0.373427305714465,0.365391648080739,0.380611832073125,37479.918,17974.738,19505.18,1,1
"SWE","Sweden","(1800,1805]",1803,26,0.00814,0.007654,0.008672,0.617756,0.63519,0.600874,35.326,36.126,34.442,0.375821448105193,0.367922193570388,0.382889086485775,36634.308,17489.528,19144.78,1,1
"SWE","Sweden","(1800,1805]",1803,27,0.008256,0.007842,0.00871,0.612744,0.630342,0.595686,34.608,35.402,33.74,0.378490757825934,0.370564072883968,0.385458660523027,35892.254,17078.02,18814.234,1,1
"SWE","Sweden","(1800,1805]",1803,28,0.008428,0.008086,0.008808,0.6077,0.62541,0.590522,33.892,34.674,33.028,0.381305388374989,0.37335862953764,0.388371395568255,35016.382,16628.15,18388.232,1,1
"SWE","Sweden","(1800,1805]",1803,29,0.008618,0.00834,0.008922,0.6026,0.62037,0.585338,33.176,33.952,32.316,0.384275584975604,0.37618455706531,0.391487969672278,34551.73,16414.756,18136.974,1,1
"SWE","Sweden","(1800,1805]",1803,30,0.00872,0.00852,0.008938,0.597428,0.615218,0.580138,32.458,33.23,31.598,0.387422362872349,0.379110422163611,0.394905203918028,34650.838,16512.766,18138.072,1,1
"SWE","Sweden","(1800,1805]",1803,31,0.00898,0.00883,0.009148,0.592246,0.610008,0.574978,31.738,32.512,30.88,0.390827775733479,0.382155896710284,0.398632842348205,33988.206,16190.198,17798.008,1,1
"SWE","Sweden","(1800,1805]",1803,32,0.009274,0.009156,0.009406,0.586958,0.604658,0.56974,31.018,31.798,30.16,0.394387297154231,0.385246370456517,0.402596468721117,33141.33,15759.818,17381.512,1,1
"SWE","Sweden","(1800,1805]",1803,33,0.009592,0.0095,0.009696,0.581546,0.59916,0.564408,30.304,31.084,29.44,0.398018874353915,0.38842994738213,0.406774543213973,32455.21,15406.944,17048.266,1,1
"SWE","Sweden","(1800,1805]",1803,34,0.009914,0.009838,0.009998,0.576002,0.593508,0.55897,29.59,30.378,28.72,0.401803776532622,0.391608525359208,0.411176007728832,31696.61,15023.874,16672.736,1,1
"SWE","Sweden","(1800,1805]",1803,35,0.010318,0.010252,0.010398,0.570328,0.587704,0.553414,28.878,29.67,28.004,0.405733132530548,0.394919351571074,0.415752030908282,30816.438,14579.624,16236.814,1,1
"SWE","Sweden","(1800,1805]",1803,36,0.01052,0.010438,0.01061,0.564468,0.581706,0.54769,28.174,28.972,27.29,0.409675502970216,0.398168312515768,0.420497547049538,30950.232,14621.738,16328.494,1,1
"SWE","Sweden","(1800,1805]",1803,37,0.010834,0.010744,0.01094,0.558556,0.575652,0.54191,27.466,28.27,26.578,0.413960811094421,0.401699234648307,0.425555731134228,31097.426,14691.374,16406.052,1,1
"SWE","Sweden","(1800,1805]",1803,38,0.011232,0.01112,0.011356,0.552528,0.569486,0.53601,26.76,27.57,25.864,0.418461328145129,0.405392429668206,0.430955096687272,31405.642,14850.148,16555.494,1,1
"SWE","Sweden","(1800,1805]",1803,39,0.01174,0.011608,0.01189,0.546352,0.563176,0.529954,26.056,26.872,25.154,0.423166053649633,0.409231415767855,0.436591070691845,31579.66,14958.016,16621.644,1,1
"SWE","Sweden","(1800,1805]",1803,40,0.012342,0.012178,0.012524,0.539968,0.55667,0.523686,25.36,26.18,24.448,0.427932048942243,0.413114000151319,0.44242967411355,31708.768,15065.53,16643.238,1,1
"SWE","Sweden","(1800,1805]",1803,41,0.013248,0.01301,0.01351,0.533344,0.549938,0.51717,24.668,25.494,23.75,0.432803685494055,0.417015177138959,0.448381809139859,30708.866,14624.032,16084.834,1,1
"SWE","Sweden","(1800,1805]",1803,42,0.014024,0.013638,0.014448,0.526334,0.542838,0.510228,23.99,24.824,23.064,0.437452595931414,0.420614448114021,0.454186729535764,29577.25,14101.684,15475.566,1,1
"SWE","Sweden","(1800,1805]",1803,43,0.014642,0.014016,0.01533,0.519016,0.535504,0.502916,23.32,24.154,22.392,0.44205977929492,0.424314884861396,0.459854739933759,28472.04,13563.826,14908.214,1,1
"SWE","Sweden","(1800,1805]",1803,44,0.015082,0.014104,0.016154,0.511488,0.528078,0.495278,22.656,23.488,21.732,0.446774255927322,0.428218292525197,0.46546513172292,27277.974,12964.626,14313.348,1,1
"SWE","Sweden","(1800,1805]",1803,45,0.015364,0.013946,0.016934,0.503854,0.520708,0.48736,21.99,22.816,21.078,0.451893426971181,0.432706553161923,0.471199585733302,26297.906,12440.382,13857.524,1,1
"SWE","Sweden","(1800,1805]",1803,46,0.015322,0.013592,0.017254,0.496192,0.513514,0.479194,21.326,22.13,20.426,0.457471599445177,0.438143174530998,0.477206099998359,26322.816,12441.528,13881.288,1,1
"SWE","Sweden","(1800,1805]",1803,47,0.015652,0.013686,0.01785,0.488666,0.506596,0.471022,20.65,21.426,19.774,0.464067868861884,0.444839511588768,0.48384967421413,26435.102,12487.852,13947.25,1,1
"SWE","Sweden","(1800,1805]",1803,48,0.016372,0.01425,0.018742,0.481092,0.499718,0.462712,19.968,20.714,19.122,0.47146007660549,0.452463487859203,0.491061186902071,26502.036,12529.348,13972.688,1,1
"SWE","Sweden","(1800,1805]",1803,49,0.017556,0.015358,0.020004,0.473298,0.492656,0.45414,19.288,20.002,18.472,0.479359988901931,0.460696834217614,0.498721449244173,26423.842,12511.592,13912.25,1,1
"SWE","Sweden","(1800,1805]",1803,50,0.019118,0.016906,0.021574,0.465072,0.485154,0.44517,18.618,19.304,17.838,0.487385916133253,0.468993318485436,0.506338999140826,26164.746,12417.122,13747.624,1,1
"SWE","Sweden","(1800,1805]",1803,51,0.021294,0.01893,0.023934,0.456274,0.477024,0.435686,17.972,18.626,17.212,0.495010137081027,0.476996468075138,0.514006487379776,24806.648,11723.656,13082.992,1,1
"SWE","Sweden","(1800,1805]",1803,52,0.023312,0.020754,0.026196,0.446666,0.468078,0.425396,17.346,17.972,16.62,0.502008148398296,0.484344215854015,0.520563771385103,23405.74,10994.376,12411.364,1,1
"SWE","Sweden","(1800,1805]",1803,53,0.025044,0.022272,0.028212,0.43638,0.45846,0.414408,16.744,17.338,16.046,0.508320019477447,0.49122683158025,0.526485999426323,22048.146,10277.896,11770.25,1,1
"SWE","Sweden","(1800,1805]",1803,54,0.026362,0.023378,0.02982,0.425588,0.448354,0.402888,16.154,16.718,15.49,0.514424416942226,0.497970950882882,0.53186227755663,20776.216,9604.75,11171.466,1,1
"SWE","Sweden","(1800,1805]",1803,55,0.02741,0.02424,0.031144,0.41452,0.437988,0.391056,15.572,16.104,14.944,0.520697494696391,0.505077670133405,0.537155354710648,19454.646,8924.188,10530.458,1,1
"SWE","Sweden","(1800,1805]",1803,56,0.027958,0.024896,0.031572,0.403312,0.427496,0.37908,14.992,15.484,14.402,0.527542640707047,0.513163614989669,0.542783320374151,18815.496,8639.95,10175.546,1,1
"SWE","Sweden","(1800,1805]",1803,57,0.029002,0.026098,0.032412,0.392196,0.41698,0.367314,14.404,14.864,13.848,0.535719389795094,0.522307981665794,0.549899495435204,18218.63,8383.474,9835.156,1,1
"SWE","Sweden","(1800,1805]",1803,58,0.030602,0.027896,0.033764,0.38099,0.406234,0.35561,13.81,14.242,13.286,0.545149924752327,0.532512648656086,0.558406914881811,17629.85,8128.61,9501.24,1,1
"SWE","Sweden","(1800,1805]",1803,59,0.032786,0.030278,0.035712,0.369508,0.395052,0.343814,13.22,13.63,12.724,0.555399246709041,0.543233850742651,0.567995949116314,17103.482,7881.68,9221.802,1,1
"SWE","Sweden","(1800,1805]",1803,60,0.035424,0.033068,0.03818,0.357592,0.38327,0.331762,12.648,13.032,12.168,0.56577559561147,0.554180417473448,0.578353635928949,16604.762,7625.94,8978.822,1,1
"SWE","Sweden","(1800,1805]",1803,61,0.03891,0.03635,0.041974,0.345152,0.370796,0.319346,12.088,12.456,11.622,0.576444620948085,0.564894741338506,0.589257341817444,15701.964,7120.372,8581.592,1,1
"SWE","Sweden","(1800,1805]",1803,62,0.042338,0.03955,0.045758,0.331984,0.357558,0.306228,11.546,11.898,11.1,0.586847291184923,0.575396034170915,0.599537593170659,14800.438,6631.298,8169.14,1,1
"SWE","Sweden","(1800,1805]",1803,63,0.045688,0.042704,0.049428,0.318226,0.343694,0.292544,11.022,11.358,10.598,0.597058786392871,0.585775150332704,0.609415821621914,13909.484,6167.366,7742.118,1,1
"SWE","Sweden","(1800,1805]",1803,64,0.048824,0.045754,0.05273,0.304018,0.329326,0.278444,10.516,10.832,10.11,0.607171992261063,0.596338849407768,0.619318317610948,13080.246,5761.422,7318.824,1,1
"SWE","Sweden","(1800,1805]",1803,65,0.051736,0.04875,0.055564,0.289536,0.3146,0.264148,10.016,10.314,9.628,0.618101979072845,0.607628532849591,0.6300372162033,12339.414,5415.32,6924.094,1,1
"SWE","Sweden","(1800,1805]",1803,66,0.054358,0.051356,0.058264,0.27494,0.299628,0.249876,9.522,9.806,9.148,0.630220914168299,0.61978918989692,0.642336594967378,11861.01,5161.422,6699.588,1,1
"SWE","Sweden","(1800,1805]",1803,67,0.057874,0.054736,0.062014,0.26039,0.284622,0.235732,9.024,9.294,8.668,0.644736258896547,0.634244157688872,0.656897509034734,11391.668,4914.852,6476.816,1,1
"SWE","Sweden","(1800,1805]",1803,68,0.062648,0.05919,0.067292,0.245746,0.269458,0.22156,8.532,8.788,8.192,0.661231649497573,0.650614668207262,0.673687735974669,10883.224,4646.958,6236.266,1,1
"SWE","Sweden","(1800,1805]",1803,69,0.069182,0.065144,0.074708,0.230826,0.253972,0.207148,8.052,8.296,7.724,0.679365717717765,0.668448460344742,0.692511613022942,10301.78,4350.546,5951.234,1,1
"SWE","Sweden","(1800,1805]",1803,70,0.077694,0.072802,0.084544,0.215398,0.237952,0.192246,7.594,7.818,7.286,0.698151534465531,0.687702103850323,0.711172533237056,9622.292,4015.006,5607.286,1,1
"SWE","Sweden","(1800,1805]",1803,71,0.087838,0.082672,0.095064,0.199304,0.221248,0.176668,7.164,7.372,6.884,0.716644596680031,0.70660136205711,0.728302614857736,8764.372,3661.964,5102.408,1,1
"SWE","Sweden","(1800,1805]",1803,72,0.09847,0.09317,0.105866,0.182552,0.203696,0.16066,6.778,6.964,6.522,0.73259947217393,0.723799406160101,0.74291720398515,7884.958,3298.82,4586.138,1,1
"SWE","Sweden","(1800,1805]",1803,73,0.109276,0.104012,0.116608,0.165444,0.185576,0.144538,6.424,6.598,6.194,0.746668778710602,0.738276869153139,0.755049434077705,7013.91,2937.306,4076.604,1,1
"SWE","Sweden","(1800,1805]",1803,74,0.1199,0.114824,0.12698,0.148324,0.167242,0.12865,6.11,6.264,5.898,0.757298539504328,0.750469602004419,0.764334538221951,6164.87,2577.008,3587.862,1,1
"SWE","Sweden","(1800,1805]",1803,75,0.13008,0.125458,0.136526,0.131576,0.149098,0.113336,5.824,5.966,5.628,0.765277775573327,0.759266425769948,0.77097046347507,5375.51,2244.964,3130.546,1,1
"SWE","Sweden","(1800,1805]",1803,76,0.136556,0.132082,0.142884,0.115532,0.13151,0.098898,5.568,5.696,5.378,0.769711413071996,0.764903863444493,0.775349502429079,4813.26,1991.772,2821.488,1,1
"SWE","Sweden","(1800,1805]",1803,77,0.14442,0.140078,0.150694,0.10079,0.11523,0.085756,5.31,5.432,5.128,0.775567928757115,0.770912822606383,0.780956025309141,4267.624,1746.052,2521.572,1,1
"SWE","Sweden","(1800,1805]",1803,78,0.154678,0.15056,0.160728,0.087242,0.100158,0.073786,5.056,5.172,4.882,0.782068069492387,0.777499105181834,0.787333400052199,3728.28,1510.096,2218.184,1,1
"SWE","Sweden","(1800,1805]",1803,79,0.168494,0.164886,0.173892,0.07475,0.086156,0.06286,4.818,4.934,4.646,0.786874897755389,0.781329190790668,0.793288962493491,3202.428,1284.216,1918.212,1,1
"SWE","Sweden","(1800,1805]",1803,80,0.163188,0.156842,0.17344,0.063174,0.073066,0.052854,4.614,4.728,4.432,0.785366773076693,0.778837235022157,0.79568185153803,3115.568,1190.366,1925.202,1,1
"SWE","Sweden","(1800,1805]",1803,81,0.178718,0.172498,0.18896,0.053666,0.062464,0.044444,4.342,4.448,4.178,0.800046271492194,0.793608851926284,0.80929743842123,2611.3,986.264,1625.036,1,1
"SWE","Sweden","(1800,1805]",1803,82,0.19586,0.189794,0.206028,0.044892,0.05258,0.036792,4.098,4.19,3.946,0.812610441406078,0.807510473619502,0.821744777844872,2136.558,799.382,1337.176,1,1
"SWE","Sweden","(1800,1805]",1803,83,0.214054,0.20815,0.224102,0.036918,0.043512,0.029936,3.876,3.96,3.74,0.823350002381447,0.818583892929477,0.8314002455647,1701.652,631.004,1070.648,1,1
"SWE","Sweden","(1800,1805]",1803,84,0.230674,0.224698,0.240968,0.029816,0.035362,0.023918,3.684,3.764,3.552,0.829336965159766,0.824131355544535,0.838891259520934,1319.652,484.488,835.164,1,1
"SWE","Sweden","(1800,1805]",1803,85,0.238544,0.231824,0.25034,0.023686,0.028272,0.01879,3.514,3.584,3.39,0.831089879919739,0.826812755882971,0.841250215091858,1000.422,363.406,637.016,1,1
"SWE","Sweden","(1800,1805]",1803,86,0.255356,0.248618,0.26754,0.018656,0.02243,0.014624,3.328,3.39,3.216,0.838993907757634,0.83530006865552,0.848955273261919,750.408,269.162,481.246,1,1
"SWE","Sweden","(1800,1805]",1803,87,0.272926,0.266214,0.285478,0.014444,0.017492,0.011186,3.156,3.212,3.052,0.845727421529408,0.842287337137898,0.856550920710767,559.178,196.15,363.028,1,1
"SWE","Sweden","(1800,1805]",1803,88,0.291218,0.28459,0.304118,0.01099,0.013402,0.008404,2.992,3.042,2.898,0.852783629615268,0.849660230426535,0.86392033457512,415.824,141.176,274.648,1,1
"SWE","Sweden","(1800,1805]",1803,89,0.31021,0.303714,0.323418,0.008204,0.010078,0.006196,2.842,2.886,2.756,0.858195093382341,0.855603441853502,0.870205798498786,308.03,100.59,207.44,1,1
"SWE","Sweden","(1800,1805]",1803,90,0.329862,0.323542,0.343332,0.00601,0.007434,0.00448,2.704,2.742,2.626,0.862303713108697,0.860434994623737,0.874944245198694,216.856,68.538,148.318,1,1
"SWE","Sweden","(1800,1805]",1803,91,0.350118,0.344028,0.363806,0.004312,0.00537,0.003176,2.572,2.604,2.502,0.866633923305452,0.865670434345862,0.879670475652953,148.75,45.77,102.98,1,1
"SWE","Sweden","(1800,1805]",1803,92,0.370932,0.365116,0.384772,0.00303,0.0038,0.00221,2.448,2.48,2.384,0.870229178583139,0.868431714035379,0.884461774679633,99.478,29.7,69.778,1,1
"SWE","Sweden","(1800,1805]",1803,93,0.392236,0.386732,0.406156,0.002084,0.002632,0.001504,2.336,2.364,2.28,0.871091946106365,0.870407429438934,0.885744108663335,64.844,18.742,46.102,1,1
"SWE","Sweden","(1800,1805]",1803,94,0.413966,0.408802,0.427882,0.001402,0.00178,0.001002,2.23,2.256,2.18,0.870539455311645,0.870793947911992,0.8862539478336,41.124,11.436,29.688,1,1
"SWE","Sweden","(1800,1805]",1803,95,0.436042,0.431246,0.449868,0.000924,0.00118,0.000654,2.132,2.152,2.088,0.867290892688723,0.8709811128071,0.883403292491964,25.354,6.674,18.68,1,1
"SWE","Sweden","(1800,1805]",1803,96,0.458382,0.45397,0.472024,0.000592,0.000762,0.000418,2.044,2.056,2.004,0.857863421559438,0.868531336366166,0.875808386189735,14.892,3.574,11.318,1,1
"SWE","Sweden","(1800,1805]",1803,97,0.480902,0.476886,0.494256,0.000372,0.000478,0.00026,1.958,1.972,1.922,0.842147237213787,0.857785260534883,0.861918452560314,8.184,1.664,6.52,1,1
"SWE","Sweden","(1800,1805]",1803,98,0.503514,0.49989,0.516482,0.00023,0.000296,0.000158,1.882,1.892,1.852,0.815040318978783,0.83961400198233,0.82853007037812,4.066,0.554,3.512,1,1
"SWE","Sweden","(1800,1805]",1803,99,0.526128,0.522888,0.538608,0.000136,0.000178,9.8e-05,1.81,1.82,1.782,0.767248669315759,0.807799074284042,0.786568022145246,1.786,0.062,1.724,1,1
"SWE","Sweden","(1800,1805]",1803,100,0.54865,0.54578,0.560546,8.2e-05,0.000106,5.8e-05,1.742,1.75,1.722,0.698813111280352,0.7624726375811,0.734622011336162,0.554,0,0.554,1,1
"SWE","Sweden","(1800,1805]",1803,101,0.570994,0.56847,0.58221,4.6e-05,6e-05,3.2e-05,1.68,1.692,1.662,0.588534447397331,0.686886950878233,0.663918718193858,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,102,0.593064,0.590866,0.60352,2.6e-05,3.4e-05,1.8e-05,1.628,1.632,1.612,0.42751344000237,0.581131357611847,0.582375257496146,0,0,0,1,1
"SWE","Sweden","(1800,1805]",1803,103,0.614782,0.61288,0.624404,1.4e-05,1.8e-05,8e-06,1.574,1.578,1.564,0.203164199649818,0.418750043519444,0.443188734373367,0,0,0,1,1
