"code","name","year","age","mx","mx_f","mx_m","lx","lx_f","lx_m","ex","ex_f","ex_m","Total","Male","Female","best_practice","best_practice_alt"
"SWE","Sweden",1765,60,0.03806,0.03535,0.04144,0.30239,0.33623,0.26855,12.58,13.02,12.01,13734.74,6092.5,7642.24,1,1
"SWE","Sweden",1765,61,0.04299,0.03982,0.04705,0.2911,0.32455,0.25765,12.05,12.47,11.5,13357.62,5846.49,7511.13,1,1
"SWE","Sweden",1765,62,0.04617,0.04268,0.05074,0.27885,0.31188,0.2458,11.56,11.95,11.03,13075.09,5683.14,7391.95,1,1
"SWE","Sweden",1765,63,0.04832,0.04455,0.05333,0.26626,0.29884,0.23364,11.08,11.45,10.58,12387.03,5335.2,7051.83,1,1
"SWE","Sweden",1765,64,0.05061,0.04648,0.05614,0.2537,0.28582,0.22151,10.61,10.95,10.13,11214.02,4809.68,6404.34,1,1
"SWE","Sweden",1765,65,0.05352,0.04894,0.05975,0.24118,0.27284,0.20941,10.13,10.45,9.69,9813.32,4167.18,5646.14,1,1
"SWE","Sweden",1765,66,0.05476,0.05018,0.06105,0.22861,0.2598,0.19726,9.66,9.95,9.25,9133.85,3839.31,5294.54,1,1
"SWE","Sweden",1765,67,0.05789,0.0531,0.06462,0.21642,0.24709,0.18557,9.17,9.43,8.8,8480.34,3500.58,4979.76,1,1
"SWE","Sweden",1765,68,0.06347,0.05837,0.07088,0.20425,0.23431,0.17396,8.69,8.92,8.36,7809.88,3157.29,4652.59,1,1
"SWE","Sweden",1765,69,0.07087,0.06585,0.07835,0.19168,0.22102,0.16205,8.23,8.43,7.94,7435.62,2988.15,4447.47,1,1
"SWE","Sweden",1765,70,0.07797,0.07376,0.08426,0.17856,0.20693,0.14983,7.8,7.97,7.54,7287.77,2927.15,4360.62,1,1
"SWE","Sweden",1765,71,0.0888,0.08488,0.09472,0.16516,0.19221,0.13772,7.39,7.54,7.16,6681.21,2665.18,4016.03,1,1
"SWE","Sweden",1765,72,0.09808,0.09417,0.10405,0.15112,0.17656,0.12526,7.03,7.16,6.82,6151.3,2424.75,3726.55,1,1
"SWE","Sweden",1765,73,0.10597,0.10168,0.11267,0.13699,0.16068,0.11287,6.7,6.82,6.52,5584.5,2175.24,3409.26,1,1
"SWE","Sweden",1765,74,0.11304,0.10877,0.11972,0.1232,0.14513,0.10083,6.4,6.5,6.24,4992.73,1962.18,3030.55,1,1
"SWE","Sweden",1765,75,0.11941,0.11553,0.12542,0.11002,0.13016,0.08944,6.1,6.19,5.97,4412.91,1738.33,2674.58,1,1
"SWE","Sweden",1765,76,0.12287,0.1191,0.12873,0.09762,0.11595,0.07889,5.81,5.89,5.7,3974.35,1554.29,2420.06,1,1
"SWE","Sweden",1765,77,0.13063,0.12686,0.13656,0.08632,0.10291,0.06935,5.51,5.57,5.42,3607.24,1404.64,2202.6,1,1
"SWE","Sweden",1765,78,0.14143,0.13834,0.14632,0.07574,0.09064,0.06048,5.21,5.26,5.14,3260.38,1269.79,1990.59,1,1
"SWE","Sweden",1765,79,0.15823,0.15599,0.16179,0.06573,0.07891,0.05224,4.93,4.96,4.87,2899.12,1116.94,1782.18,1,1
"SWE","Sweden",1765,80,0.16307,0.16072,0.16694,0.0561,0.06749,0.04442,4.69,4.72,4.64,2887.48,1089.69,1797.79,1,1
"SWE","Sweden",1765,81,0.18436,0.18301,0.1866,0.04764,0.05745,0.03757,4.43,4.46,4.39,2541.19,960.17,1581.02,1,1
"SWE","Sweden",1765,82,0.20363,0.20353,0.20378,0.0396,0.04782,0.03116,4.23,4.25,4.19,2197.71,831.51,1366.2,1,1
"SWE","Sweden",1765,83,0.22034,0.221,0.21925,0.03228,0.03898,0.0254,4.08,4.1,4.03,1863.56,705.74,1157.82,1,1
"SWE","Sweden",1765,84,0.23224,0.23294,0.23108,0.02587,0.03123,0.02038,3.96,4,3.9,1534.14,583.27,950.87,1,1
"SWE","Sweden",1765,85,0.23651,0.23594,0.23745,0.02049,0.02471,0.01616,3.87,3.92,3.78,1236.82,469.97,766.85,1,1
"SWE","Sweden",1765,86,0.23384,0.23054,0.23933,0.01616,0.0195,0.01273,3.77,3.84,3.67,998.13,376.73,621.4,1,1
"SWE","Sweden",1765,87,0.24398,0.2401,0.25051,0.01277,0.01547,0.01001,3.64,3.71,3.53,801.58,300.43,501.15,1,1
"SWE","Sweden",1765,88,0.2544,0.24993,0.26204,0.01,0.01215,0.00778,3.52,3.58,3.4,644.69,237.86,406.83,1,1
"SWE","Sweden",1765,89,0.26509,0.26002,0.2739,0.00774,0.00945,0.00598,3.39,3.46,3.27,520.85,187.65,333.2,1,1
"SWE","Sweden",1765,90,0.27603,0.27037,0.28609,0.00593,0.00728,0.00454,3.28,3.35,3.15,399.66,141.25,258.41,1,1
"SWE","Sweden",1765,91,0.28722,0.28098,0.2986,0.00449,0.00554,0.0034,3.17,3.24,3.04,298.78,104.71,194.07,1,1
"SWE","Sweden",1765,92,0.29864,0.29184,0.31142,0.00336,0.00418,0.00252,3.06,3.13,2.93,219.08,76.04,143.04,1,1
"SWE","Sweden",1765,93,0.31028,0.30294,0.32453,0.00249,0.00311,0.00184,2.96,3.03,2.83,157.07,53.36,103.71,1,1
"SWE","Sweden",1765,94,0.32212,0.31428,0.33793,0.00182,0.00229,0.00133,2.87,2.93,2.73,110.07,36.82,73.25,1,1
"SWE","Sweden",1765,95,0.33416,0.32584,0.35159,0.00132,0.00167,0.00094,2.78,2.84,2.64,75.76,24.75,51.01,1,1
"SWE","Sweden",1765,96,0.34636,0.33762,0.3655,0.00094,0.0012,0.00066,2.69,2.75,2.55,50.89,16.32,34.57,1,1
"SWE","Sweden",1765,97,0.35872,0.34961,0.37964,0.00066,0.00086,0.00046,2.61,2.67,2.46,31.83,9.89,21.94,1,1
"SWE","Sweden",1765,98,0.37121,0.36178,0.39398,0.00046,6e-04,0.00031,2.53,2.59,2.38,19.91,5.92,13.99,1,1
"SWE","Sweden",1765,99,0.38383,0.37414,0.40851,0.00032,0.00042,0.00021,2.46,2.51,2.31,12.09,3.55,8.54,1,1
"SWE","Sweden",1765,100,0.39655,0.38666,0.4232,0.00021,0.00029,0.00014,2.39,2.44,2.24,6.11,1.34,4.77,1,1
"SWE","Sweden",1765,101,0.40935,0.39934,0.43803,0.00014,0.00019,9e-05,2.32,2.37,2.17,2.64,0.25,2.39,1,1
"SWE","Sweden",1765,102,0.42222,0.41215,0.45296,9e-05,0.00013,6e-05,2.26,2.31,2.1,1.06,0,1.06,1,1
"SWE","Sweden",1765,103,0.43514,0.42508,0.46799,6e-05,8e-05,4e-05,2.2,2.24,2.04,0.26,0,0.26,1,1
"SWE","Sweden",1765,104,0.44809,0.43812,0.48307,4e-05,6e-05,2e-05,2.14,2.18,1.99,0,0,0,1,1
"SWE","Sweden",1765,105,0.46106,0.45124,0.49818,3e-05,4e-05,1e-05,2.09,2.13,1.93,0,0,0,1,1
"SWE","Sweden",1765,106,0.47404,0.46443,0.5133,2e-05,2e-05,1e-05,2.04,2.07,1.88,0,0,0,1,1
"SWE","Sweden",1765,107,0.48701,0.47767,0.52839,1e-05,1e-05,0,1.99,2.03,1.84,0,0,0,1,1
"SWE","Sweden",1765,108,0.49996,0.49094,0.54343,1e-05,1e-05,0,1.95,1.99,1.8,0,0,0,1,1
"SWE","Sweden",1765,109,0.51287,0.50422,0.5584,0,1e-05,0,1.92,1.95,1.76,0,0,0,1,1
"SWE","Sweden",1766,0,0.25871,0.24001,0.27696,1,1,1,38.11,39.75,36.46,53033.5,26829.5,26204,1,1
"SWE","Sweden",1766,1,0.05243,0.05097,0.0539,0.78067,0.79392,0.76806,47.73,48.99,46.38,50801.57,25350.45,25451.12,1,1
"SWE","Sweden",1766,2,0.03309,0.03168,0.03453,0.74078,0.75446,0.72775,49.27,50.53,47.92,53564.43,26572.55,26991.88,1,1
"SWE","Sweden",1766,3,0.02147,0.02132,0.02161,0.71667,0.73093,0.70305,49.91,51.14,48.58,54683.07,26942.76,27740.31,1,1
"SWE","Sweden",1766,4,0.01784,0.01874,0.01695,0.70145,0.71551,0.68802,49.99,51.23,48.63,46610.93,23393.74,23217.19,1,1
"SWE","Sweden",1766,5,0.01591,0.01672,0.01514,0.68904,0.70222,0.67646,49.88,51.19,48.46,39813,20340.79,19472.21,1,1
"SWE","Sweden",1766,6,0.01235,0.01232,0.01238,0.67816,0.69058,0.66629,49.67,51.04,48.19,39880.67,20121.8,19758.87,1,1
"SWE","Sweden",1766,7,0.00963,0.00907,0.01018,0.66984,0.68212,0.65809,49.28,50.67,47.78,39792.07,19869.04,19923.03,1,1
"SWE","Sweden",1766,8,0.00763,0.00686,0.00842,0.66342,0.67596,0.65142,48.75,50.13,47.27,40653.19,20072.07,20581.12,1,1
"SWE","Sweden",1766,9,0.00637,0.00566,0.00711,0.65838,0.67134,0.64596,48.12,49.47,46.66,41802.08,20528.81,21273.27,1,1
"SWE","Sweden",1766,10,0.00573,0.00525,0.00623,0.6542,0.66755,0.64138,47.43,48.74,45.99,43676.47,21303.07,22373.4,1,1
"SWE","Sweden",1766,11,0.0055,0.00528,0.00572,0.65046,0.66406,0.6374,46.7,48,45.27,42885.78,21153.64,21732.14,1,1
"SWE","Sweden",1766,12,0.00543,0.00537,0.00549,0.64689,0.66056,0.63376,45.95,47.25,44.53,41116.12,20442.23,20673.89,1,1
"SWE","Sweden",1766,13,0.00544,0.00544,0.00544,0.64339,0.65702,0.6303,45.2,46.5,43.77,39423.9,19788.02,19635.88,1,1
"SWE","Sweden",1766,14,0.00552,0.00549,0.00555,0.6399,0.65345,0.62688,44.44,45.75,43.01,37212.73,18854.54,18358.19,1,1
"SWE","Sweden",1766,15,0.00563,0.00547,0.00579,0.63638,0.64988,0.62341,43.69,45,42.25,35902.49,18349.57,17552.92,1,1
"SWE","Sweden",1766,16,0.0056,0.00519,0.00601,0.6328,0.64633,0.61981,42.93,44.25,41.49,35431.39,17861.25,17570.14,1,1
"SWE","Sweden",1766,17,0.0057,0.00507,0.00634,0.62927,0.64299,0.61609,42.17,43.47,40.74,35227.57,17490.27,17737.3,1,1
"SWE","Sweden",1766,18,0.00584,0.00504,0.00669,0.62569,0.63973,0.6122,41.41,42.69,39.99,35621.98,17423.13,18198.85,1,1
"SWE","Sweden",1766,19,0.00608,0.00512,0.00712,0.62204,0.63652,0.60812,40.65,41.91,39.26,35501.57,17007.78,18493.79,1,1
"SWE","Sweden",1766,20,0.00644,0.00533,0.0077,0.61827,0.63327,0.6038,39.89,41.12,38.53,35324.64,16558.81,18765.83,1,1
"SWE","Sweden",1766,21,0.00709,0.00589,0.00845,0.6143,0.6299,0.59917,39.15,40.33,37.83,33335.39,15647.72,17687.67,1,1
"SWE","Sweden",1766,22,0.00767,0.00642,0.00909,0.60996,0.6262,0.59413,38.42,39.57,37.14,31667.89,14851.74,16816.15,1,1
"SWE","Sweden",1766,23,0.00811,0.00684,0.00954,0.60529,0.6222,0.58875,37.71,38.82,36.48,30379.42,14265.21,16114.21,1,1
"SWE","Sweden",1766,24,0.00839,0.00716,0.00977,0.60041,0.61796,0.58316,37.02,38.08,35.82,29206.68,13720.53,15486.15,1,1
"SWE","Sweden",1766,25,0.00854,0.00739,0.00983,0.59539,0.61355,0.57749,36.32,37.35,35.17,28393.85,13296.09,15097.76,1,1
"SWE","Sweden",1766,26,0.0084,0.00742,0.00951,0.59033,0.60903,0.57184,35.63,36.63,34.51,28908.66,13463.27,15445.39,1,1
"SWE","Sweden",1766,27,0.00851,0.00777,0.00937,0.58539,0.60453,0.56643,34.93,35.9,33.84,29256.05,13586.06,15669.99,1,1
"SWE","Sweden",1766,28,0.00884,0.00839,0.00936,0.58043,0.59985,0.56115,34.22,35.17,33.15,29708.34,13791.2,15917.14,1,1
"SWE","Sweden",1766,29,0.00932,0.00923,0.00942,0.57532,0.59484,0.55592,33.52,34.47,32.46,30346.6,14112.38,16234.22,1,1
"SWE","Sweden",1766,30,0.00985,0.01014,0.00951,0.56999,0.58937,0.55071,32.83,33.78,31.76,31116.61,14532.64,16583.97,1,1
"SWE","Sweden",1766,31,0.01064,0.01118,0.01002,0.5644,0.58343,0.5455,32.15,33.12,31.06,30218.43,14165.9,16052.53,1,1
"SWE","Sweden",1766,32,0.01127,0.01187,0.0106,0.55843,0.57694,0.54006,31.49,32.49,30.37,28901.47,13574.31,15327.16,1,1
"SWE","Sweden",1766,33,0.01168,0.01208,0.01122,0.55217,0.57013,0.53436,30.84,31.87,29.69,27717.29,13008.36,14708.93,1,1
"SWE","Sweden",1766,34,0.01175,0.01169,0.01181,0.54576,0.56328,0.5284,30.2,31.25,29.02,26453.69,12405.79,14047.9,1,1
"SWE","Sweden",1766,35,0.01159,0.01088,0.0124,0.53938,0.55674,0.5222,29.55,30.61,28.35,25229.73,11845.08,13384.65,1,1
"SWE","Sweden",1766,36,0.01104,0.00988,0.01234,0.53317,0.55071,0.51576,28.88,29.94,27.7,25400.43,11956.41,13444.02,1,1
"SWE","Sweden",1766,37,0.01087,0.00954,0.01235,0.52731,0.5453,0.50944,28.2,29.23,27.04,25717.14,12208.65,13508.49,1,1
"SWE","Sweden",1766,38,0.01103,0.00981,0.01237,0.52161,0.54012,0.50318,27.5,28.51,26.37,26200.79,12520.99,13679.8,1,1
"SWE","Sweden",1766,39,0.01155,0.01066,0.01251,0.51589,0.53485,0.49699,26.8,27.78,25.69,26571.42,12724.87,13846.55,1,1
"SWE","Sweden",1766,40,0.0123,0.01187,0.01277,0.50996,0.52917,0.49081,26.11,27.08,25.01,27078.89,12928.96,14149.93,1,1
"SWE","Sweden",1766,41,0.01375,0.0135,0.01403,0.50373,0.52293,0.48459,25.42,26.39,24.32,25612.17,12109.69,13502.48,1,1
"SWE","Sweden",1766,42,0.01505,0.0148,0.01533,0.49685,0.51591,0.47783,24.77,25.75,23.66,24029.82,11280.74,12749.08,1,1
"SWE","Sweden",1766,43,0.01608,0.01568,0.01654,0.48942,0.50833,0.47057,24.14,25.12,23.02,22651.7,10625.39,12026.31,1,1
"SWE","Sweden",1766,44,0.01678,0.01602,0.01763,0.48162,0.50042,0.46285,23.52,24.51,22.39,21205.92,9966.23,11239.69,1,1
"SWE","Sweden",1766,45,0.01732,0.01596,0.01887,0.4736,0.49247,0.45476,22.91,23.9,21.78,19662.81,9221.42,10441.39,1,1
"SWE","Sweden",1766,46,0.01691,0.01505,0.01902,0.46547,0.48467,0.44626,22.3,23.28,21.19,19629.7,9190.32,10439.38,1,1
"SWE","Sweden",1766,47,0.01685,0.01458,0.01943,0.45767,0.47743,0.43785,21.67,22.62,20.59,19588.07,9172.86,10415.21,1,1
"SWE","Sweden",1766,48,0.01717,0.01458,0.02014,0.45002,0.47052,0.42942,21.03,21.95,19.98,19541.25,9109.43,10431.82,1,1
"SWE","Sweden",1766,49,0.01796,0.0151,0.02128,0.44236,0.46371,0.42086,20.39,21.26,19.38,19308.17,8937.98,10370.19,1,1
"SWE","Sweden",1766,50,0.01903,0.01595,0.02264,0.43448,0.45676,0.412,19.75,20.58,18.78,19248.59,8851.74,10396.85,1,1
"SWE","Sweden",1766,51,0.02104,0.01762,0.02507,0.42629,0.44953,0.40278,19.12,19.9,18.2,18149.99,8327.65,9822.34,1,1
"SWE","Sweden",1766,52,0.02266,0.01891,0.0271,0.41742,0.44168,0.39281,18.52,19.25,17.65,17148.29,7834.61,9313.68,1,1
"SWE","Sweden",1766,53,0.02385,0.01977,0.02874,0.40806,0.4334,0.3823,17.93,18.6,17.12,16303.27,7418.5,8884.77,1,1
"SWE","Sweden",1766,54,0.02471,0.02026,0.03008,0.39844,0.42492,0.37147,17.35,17.97,16.61,15311.86,6927.5,8384.36,1,1
"SWE","Sweden",1766,55,0.02562,0.02074,0.03157,0.38872,0.4164,0.36046,16.77,17.32,16.1,14182.52,6369.79,7812.73,1,1
"SWE","Sweden",1766,56,0.02544,0.02065,0.03132,0.37889,0.40785,0.34926,16.19,16.68,15.6,14117.48,6335.87,7781.61,1,1
"SWE","Sweden",1766,57,0.02579,0.02139,0.03119,0.36937,0.39951,0.33849,15.6,16.01,15.08,14004.16,6293.62,7710.54,1,1
"SWE","Sweden",1766,58,0.02699,0.02319,0.03165,0.35996,0.39106,0.3281,14.99,15.35,14.54,13753.8,6180.28,7573.52,1,1
"SWE","Sweden",1766,59,0.02917,0.02611,0.03295,0.35038,0.38209,0.31787,14.39,14.7,13.99,13379.05,5981.44,7397.61,1,1
"SWE","Sweden",1766,60,0.03173,0.02952,0.03447,0.3403,0.37225,0.30757,13.8,14.07,13.44,13314.34,5924.73,7389.61,1,1
"SWE","Sweden",1766,61,0.03482,0.03285,0.03735,0.32968,0.36142,0.29715,13.23,13.48,12.9,12865.11,5632.94,7232.17,1,1
"SWE","Sweden",1766,62,0.03714,0.03514,0.03977,0.31839,0.34974,0.28625,12.68,12.91,12.37,12483.27,5393.57,7089.7,1,1
"SWE","Sweden",1766,63,0.03867,0.03642,0.04168,0.30678,0.33766,0.27509,12.14,12.36,11.85,12200.36,5234.55,6965.81,1,1
"SWE","Sweden",1766,64,0.04008,0.03724,0.04395,0.29515,0.32558,0.26386,11.6,11.8,11.34,11532.93,4899.71,6633.22,1,1
"SWE","Sweden",1766,65,0.04272,0.0389,0.04799,0.28355,0.31368,0.25251,11.05,11.22,10.82,10403.66,4396.2,6007.46,1,1
"SWE","Sweden",1766,66,0.04555,0.04141,0.05123,0.27169,0.30171,0.24068,10.51,10.65,10.33,9698.91,4099.8,5599.11,1,1
"SWE","Sweden",1766,67,0.04938,0.04522,0.05515,0.25959,0.28947,0.22866,9.98,10.08,9.85,8996.7,3761.48,5235.22,1,1
"SWE","Sweden",1766,68,0.05456,0.05068,0.06008,0.24708,0.27667,0.21639,9.46,9.52,9.38,8314.82,3412.41,4902.41,1,1
"SWE","Sweden",1766,69,0.06153,0.05844,0.06609,0.23396,0.263,0.20376,8.96,8.99,8.93,7608.91,3059.11,4549.8,1,1
"SWE","Sweden",1766,70,0.06905,0.06768,0.07112,0.21999,0.24806,0.19073,8.5,8.5,8.5,7205.44,2886.99,4318.45,1,1
"SWE","Sweden",1766,71,0.07816,0.07852,0.07763,0.20531,0.23183,0.17763,8.07,8.06,8.09,6531.88,2603.49,3928.39,1,1
"SWE","Sweden",1766,72,0.08664,0.0883,0.08411,0.18986,0.21431,0.16436,7.69,7.68,7.71,5939.9,2356.6,3583.3,1,1
"SWE","Sweden",1766,73,0.09358,0.09562,0.09043,0.1741,0.19619,0.15109,7.34,7.34,7.34,5432.59,2131.4,3301.19,1,1
"SWE","Sweden",1766,74,0.0992,0.10037,0.09736,0.15853,0.17828,0.13802,7.01,7.03,6.99,4900.19,1898.52,3001.67,1,1
"SWE","Sweden",1766,75,0.10475,0.1047,0.10484,0.14355,0.16124,0.1252,6.69,6.72,6.65,4353.6,1701.84,2651.76,1,1
"SWE","Sweden",1766,76,0.10677,0.10607,0.10785,0.12926,0.1452,0.11273,6.38,6.41,6.33,4051.41,1586.84,2464.57,1,1
"SWE","Sweden",1766,77,0.11285,0.11118,0.11546,0.11616,0.13058,0.10119,6.04,6.07,6,3624.9,1406.12,2218.78,1,1
"SWE","Sweden",1766,78,0.12376,0.12119,0.12784,0.10375,0.11682,0.09015,5.7,5.73,5.67,3263.76,1258.64,2005.12,1,1
"SWE","Sweden",1766,79,0.13844,0.13593,0.14245,0.09166,0.10347,0.07932,5.39,5.4,5.38,2915.83,1124.56,1791.27,1,1
"SWE","Sweden",1766,80,0.14514,0.14223,0.14989,0.07979,0.0903,0.06877,5.11,5.12,5.12,2806.67,1062.58,1744.09,1,1
"SWE","Sweden",1766,81,0.16551,0.16253,0.17045,0.06899,0.07831,0.05918,4.84,4.82,4.87,2427,912.64,1514.36,1,1
"SWE","Sweden",1766,82,0.18403,0.18143,0.18835,0.05845,0.06654,0.04988,4.62,4.59,4.69,2093.98,790.22,1303.76,1,1
"SWE","Sweden",1766,83,0.19817,0.19644,0.20102,0.0486,0.05547,0.0413,4.45,4.4,4.56,1778.43,673.23,1105.2,1,1
"SWE","Sweden",1766,84,0.20559,0.20432,0.20768,0.03983,0.04555,0.03375,4.32,4.25,4.46,1486.87,563.7,923.17,1,1
"SWE","Sweden",1766,85,0.20177,0.20277,0.20012,0.03241,0.03711,0.0274,4.2,4.11,4.38,1211.42,460.81,750.61,1,1
"SWE","Sweden",1766,86,0.21216,0.21484,0.20771,0.02647,0.03027,0.02242,4.03,3.92,4.25,974.27,369.29,604.98,1,1
"SWE","Sweden",1766,87,0.22297,0.22742,0.21552,0.02139,0.0244,0.0182,3.86,3.75,4.12,786.78,294.63,492.15,1,1
"SWE","Sweden",1766,88,0.23421,0.24052,0.22353,0.0171,0.01942,0.01466,3.71,3.58,3.99,632.06,233.81,398.25,1,1
"SWE","Sweden",1766,89,0.24588,0.25412,0.23176,0.01352,0.01525,0.01171,3.56,3.42,3.87,507.62,183.6,324.02,1,1
"SWE","Sweden",1766,90,0.25799,0.26822,0.24019,0.01056,0.01181,0.00928,3.42,3.27,3.75,396.84,141.12,255.72,1,1
"SWE","Sweden",1766,91,0.27054,0.28281,0.24884,0.00814,0.00902,0.00729,3.28,3.13,3.64,300.44,106.04,194.4,1,1
"SWE","Sweden",1766,92,0.28353,0.29786,0.25768,0.0062,0.00678,0.00568,3.15,3,3.53,222.75,77.93,144.82,1,1
"SWE","Sweden",1766,93,0.29696,0.31337,0.26673,0.00466,0.00502,0.00438,3.03,2.87,3.42,162.17,56.14,106.03,1,1
"SWE","Sweden",1766,94,0.31082,0.32931,0.27598,0.00346,0.00366,0.00335,2.91,2.75,3.32,115.49,38.92,76.57,1,1
"SWE","Sweden",1766,95,0.32511,0.34565,0.28543,0.00253,0.00263,0.00254,2.8,2.64,3.22,80.44,26.6,53.84,1,1
"SWE","Sweden",1766,96,0.33983,0.36236,0.29507,0.00182,0.00185,0.0019,2.7,2.54,3.13,55.17,17.69,37.48,1,1
"SWE","Sweden",1766,97,0.35494,0.37941,0.30489,0.00129,0.00128,0.00141,2.6,2.44,3.04,36.96,11.57,25.39,1,1
"SWE","Sweden",1766,98,0.37045,0.39676,0.3149,9e-04,0.00087,0.00104,2.5,2.34,2.96,22.64,6.77,15.87,1,1
"SWE","Sweden",1766,99,0.38633,0.41438,0.32508,0.00062,0.00059,0.00076,2.41,2.26,2.87,14,3.93,10.07,1,1
"SWE","Sweden",1766,100,0.40256,0.43222,0.33543,0.00042,0.00038,0.00055,2.32,2.17,2.79,8.39,2.3,6.09,1,1
"SWE","Sweden",1766,101,0.41912,0.45024,0.34593,0.00028,0.00025,0.00039,2.24,2.1,2.72,3.85,0.58,3.27,1,1
"SWE","Sweden",1766,102,0.43596,0.46838,0.3566,0.00018,0.00016,0.00027,2.16,2.02,2.65,1.49,0,1.49,1,1
"SWE","Sweden",1766,103,0.45306,0.48662,0.3674,0.00012,1e-04,0.00019,2.09,1.96,2.58,0.77,0,0.77,1,1
"SWE","Sweden",1766,104,0.47039,0.50489,0.37834,7e-05,6e-05,0.00013,2.02,1.89,2.51,0.26,0,0.26,1,1
"SWE","Sweden",1766,105,0.48791,0.52314,0.38941,5e-05,4e-05,9e-05,1.96,1.84,2.45,0,0,0,1,1
"SWE","Sweden",1766,106,0.50556,0.54133,0.40059,3e-05,2e-05,6e-05,1.9,1.78,2.39,0,0,0,1,1
"SWE","Sweden",1766,107,0.52332,0.55942,0.41187,2e-05,1e-05,4e-05,1.84,1.73,2.34,0,0,0,1,1
"SWE","Sweden",1766,108,0.54112,0.57735,0.42325,1e-05,1e-05,3e-05,1.8,1.69,2.3,0,0,0,1,1
"SWE","Sweden",1766,109,0.55894,0.59507,0.43471,1e-05,0,2e-05,1.76,1.65,2.26,0,0,0,1,1
"SWE","Sweden",1767,0,0.25385,0.23159,0.27554,1,1,1,38.23,40.16,36.32,53861.5,27253,26608.5,1,1
"SWE","Sweden",1767,1,0.0452,0.04309,0.04731,0.78418,0.80015,0.76906,47.67,49.11,46.13,50389.67,25125.37,25264.3,1,1
"SWE","Sweden",1767,2,0.02874,0.02707,0.03044,0.74952,0.7664,0.73351,48.85,50.25,47.34,52892.33,26234.63,26657.7,1,1
"SWE","Sweden",1767,3,0.01956,0.01889,0.02024,0.72828,0.74592,0.71152,49.26,50.62,47.79,56268.15,27762.22,28505.93,1,1
"SWE","Sweden",1767,4,0.01722,0.01734,0.01709,0.71418,0.73196,0.69726,49.22,50.57,47.76,46785.35,23432.78,23352.57,1,1
"SWE","Sweden",1767,5,0.01471,0.01506,0.01437,0.70199,0.71938,0.68545,49.07,50.45,47.57,40011.4,20419.07,19592.33,1,1
"SWE","Sweden",1767,6,0.01015,0.01019,0.0101,0.69174,0.70862,0.67567,48.79,50.21,47.25,40193.34,20363.46,19829.88,1,1
"SWE","Sweden",1767,7,0.00704,0.00687,0.00721,0.68475,0.70144,0.66888,48.28,49.72,46.73,40406.96,20210.02,20196.94,1,1
"SWE","Sweden",1767,8,0.00522,0.00493,0.00551,0.67995,0.69664,0.66407,47.62,49.06,46.06,40425.62,20003.83,20421.79,1,1
"SWE","Sweden",1767,9,0.0046,0.00428,0.00493,0.67641,0.69321,0.66042,46.86,48.3,45.31,41354.19,20231.62,21122.57,1,1
"SWE","Sweden",1767,10,0.00488,0.00456,0.00521,0.67331,0.69025,0.65718,46.08,47.5,44.54,42541.57,20699.79,21841.78,1,1
"SWE","Sweden",1767,11,0.00538,0.00514,0.00562,0.67003,0.68711,0.65376,45.3,46.72,43.77,42692.47,21037.31,21655.16,1,1
"SWE","Sweden",1767,12,0.00568,0.0055,0.00586,0.66644,0.68358,0.65009,44.54,45.96,43.01,41905.97,20881.54,21024.43,1,1
"SWE","Sweden",1767,13,0.00593,0.00577,0.00609,0.66266,0.67983,0.64629,43.79,45.21,42.26,40164.31,20172.31,19992,1,1
"SWE","Sweden",1767,14,0.00606,0.00587,0.00624,0.65874,0.67592,0.64236,43.05,44.47,41.52,38508.19,19523.05,18985.14,1,1
"SWE","Sweden",1767,15,0.00608,0.00584,0.0063,0.65476,0.67196,0.63837,42.31,43.72,40.77,36349.58,18600.96,17748.62,1,1
"SWE","Sweden",1767,16,0.00593,0.0055,0.00635,0.6508,0.66805,0.63436,41.56,42.98,40.03,36396.53,18328.33,18068.2,1,1
"SWE","Sweden",1767,17,0.0059,0.0053,0.0065,0.64695,0.66439,0.63034,40.81,42.21,39.28,35933.43,17840.75,18092.68,1,1
"SWE","Sweden",1767,18,0.00603,0.00529,0.00681,0.64315,0.66088,0.62626,40.04,41.43,38.53,35736.68,17468.34,18268.34,1,1
"SWE","Sweden",1767,19,0.00625,0.00537,0.0072,0.63928,0.65739,0.62201,39.28,40.65,37.79,36138.27,17395.11,18743.16,1,1
"SWE","Sweden",1767,20,0.00657,0.00554,0.00772,0.63529,0.65387,0.61754,38.53,39.87,37.06,36012.13,16968.66,19043.47,1,1
"SWE","Sweden",1767,21,0.00725,0.00612,0.0085,0.63113,0.65026,0.61279,37.78,39.09,36.34,34167.49,16088.05,18079.44,1,1
"SWE","Sweden",1767,22,0.00792,0.00674,0.00924,0.62658,0.64629,0.60761,37.05,38.32,35.65,32220.15,15190.62,17029.53,1,1
"SWE","Sweden",1767,23,0.00856,0.00736,0.0099,0.62163,0.64194,0.60202,36.34,37.58,34.98,30588.55,14407.89,16180.66,1,1
"SWE","Sweden",1767,24,0.00908,0.00791,0.01038,0.61634,0.63724,0.59609,35.65,36.85,34.32,29329.19,13832.28,15496.91,1,1
"SWE","Sweden",1767,25,0.00952,0.00845,0.01072,0.61077,0.63221,0.58993,34.97,36.14,33.67,28183.54,13298.54,14885,1,1
"SWE","Sweden",1767,26,0.00958,0.00865,0.01064,0.60498,0.62689,0.58364,34.3,35.44,33.03,28792.8,13495.73,15297.07,1,1
